ID,fold
ID_train_13811,1
ID_train_13812,4
ID_train_13813,4
ID_train_13814,2
ID_train_13815,1
ID_train_13816,0
ID_train_13817,3
ID_train_13818,4
ID_train_13819,4
ID_train_1382,1
ID_train_13820,4
ID_train_13821,0
ID_train_13822,4
ID_train_13823,1
ID_train_13824,2
ID_train_13825,4
ID_train_13826,3
ID_train_13827,0
ID_train_13828,0
ID_train_13829,1
ID_train_1383,2
ID_train_13830,3
ID_train_13831,3
ID_train_13832,2
ID_train_13833,4
ID_train_13834,4
ID_train_13835,2
ID_train_13836,1
ID_train_13837,0
ID_train_13838,4
ID_train_13839,0
ID_train_1384,3
ID_train_13840,4
ID_train_13841,2
ID_train_13842,0
ID_train_13843,2
ID_train_13844,3
ID_train_13845,3
ID_train_13846,1
ID_train_13847,3
ID_train_13848,3
ID_train_13849,2
ID_train_1385,3
ID_train_13850,1
ID_train_13851,0
ID_train_13852,1
ID_train_13853,3
ID_train_13854,3
ID_train_13855,4
ID_train_13856,1
ID_train_13857,0
ID_train_13858,0
ID_train_13859,2
ID_train_1386,1
ID_train_13860,3
ID_train_13861,1
ID_train_13862,4
ID_train_13863,0
ID_train_13864,3
ID_train_13865,2
ID_train_13866,3
ID_train_13867,0
ID_train_13868,3
ID_train_13869,2
ID_train_1387,0
ID_train_13870,2
ID_train_13871,2
ID_train_13872,0
ID_train_13873,2
ID_train_13874,3
ID_train_13875,1
ID_train_13876,0
ID_train_13877,4
ID_train_13878,3
ID_train_13879,2
ID_train_1388,2
ID_train_13880,3
ID_train_13881,3
ID_train_13882,2
ID_train_13883,1
ID_train_13884,4
ID_train_13885,0
ID_train_13886,4
ID_train_13887,4
ID_train_13888,2
ID_train_13889,0
ID_train_1389,2
ID_train_13890,1
ID_train_13891,2
ID_train_13892,2
ID_train_13893,2
ID_train_13894,3
ID_train_13895,3
ID_train_13896,4
ID_train_13897,3
ID_train_13898,0
ID_train_13899,1
ID_train_139,2
ID_train_1390,3
ID_train_13900,3
ID_train_13901,4
ID_train_13902,3
ID_train_13903,1
ID_train_13904,2
ID_train_13905,1
ID_train_13906,2
ID_train_13907,2
ID_train_13908,4
ID_train_13909,0
ID_train_1391,2
ID_train_13910,1
ID_train_13911,4
ID_train_13912,4
ID_train_13913,2
ID_train_13914,0
ID_train_13915,2
ID_train_13916,3
ID_train_13917,4
ID_train_13918,4
ID_train_13919,2
ID_train_1392,1
ID_train_13920,4
ID_train_13921,3
ID_train_13922,0
ID_train_13923,0
ID_train_13924,0
ID_train_13925,4
ID_train_13926,0
ID_train_13927,4
ID_train_13928,4
ID_train_13929,2
ID_train_1393,2
ID_train_13930,3
ID_train_13931,0
ID_train_13932,4
ID_train_13933,3
ID_train_13934,0
ID_train_13935,2
ID_train_13936,2
ID_train_13937,3
ID_train_13938,3
ID_train_13939,1
ID_train_1394,4
ID_train_13940,2
ID_train_13941,3
ID_train_13942,4
ID_train_13943,2
ID_train_13944,0
ID_train_13945,2
ID_train_13946,3
ID_train_13947,0
ID_train_13948,1
ID_train_13949,4
ID_train_1395,1
ID_train_13950,2
ID_train_13951,1
ID_train_13952,4
ID_train_13953,4
ID_train_13954,0
ID_train_13955,0
ID_train_13956,4
ID_train_13957,1
ID_train_13958,4
ID_train_13959,4
ID_train_1396,1
ID_train_13960,3
ID_train_13961,1
ID_train_13962,4
ID_train_13963,2
ID_train_13964,0
ID_train_13965,0
ID_train_13966,1
ID_train_13967,3
ID_train_13968,1
ID_train_13969,0
ID_train_1397,3
ID_train_13970,4
ID_train_13971,2
ID_train_13972,1
ID_train_13973,0
ID_train_13974,3
ID_train_13975,0
ID_train_13976,2
ID_train_13977,3
ID_train_13978,3
ID_train_13979,3
ID_train_1398,1
ID_train_13980,1
ID_train_13981,3
ID_train_13982,0
ID_train_13983,1
ID_train_13984,3
ID_train_13985,1
ID_train_13986,4
ID_train_13987,3
ID_train_13988,2
ID_train_13989,3
ID_train_1399,2
ID_train_13990,2
ID_train_13991,3
ID_train_13992,2
ID_train_13993,2
ID_train_13994,1
ID_train_13995,3
ID_train_13996,4
ID_train_13997,4
ID_train_13998,1
ID_train_13999,2
ID_train_14,3
ID_train_140,4
ID_train_1400,2
ID_train_14000,0
ID_train_14001,2
ID_train_14002,4
ID_train_14003,3
ID_train_14004,4
ID_train_14005,4
ID_train_14006,3
ID_train_14007,1
ID_train_14008,0
ID_train_14009,1
ID_train_1401,1
ID_train_14010,1
ID_train_14011,0
ID_train_14012,1
ID_train_14013,0
ID_train_14014,2
ID_train_14015,2
ID_train_14016,3
ID_train_14017,0
ID_train_14018,3
ID_train_14019,3
ID_train_1402,0
ID_train_14020,0
ID_train_14021,3
ID_train_14022,1
ID_train_14023,4
ID_train_14024,1
ID_train_14025,2
ID_train_14026,1
ID_train_14027,1
ID_train_14028,3
ID_train_14029,2
ID_train_1403,1
ID_train_14030,0
ID_train_14031,3
ID_train_14032,2
ID_train_14033,0
ID_train_14034,2
ID_train_14035,0
ID_train_14036,3
ID_train_14037,2
ID_train_14038,4
ID_train_14039,2
ID_train_1404,0
ID_train_14040,1
ID_train_14041,3
ID_train_14042,4
ID_train_14043,1
ID_train_14044,3
ID_train_14045,1
ID_train_14046,0
ID_train_14047,3
ID_train_14048,1
ID_train_14049,1
ID_train_1405,0
ID_train_14050,3
ID_train_14051,2
ID_train_14052,1
ID_train_14053,0
ID_train_14054,0
ID_train_14055,0
ID_train_14056,3
ID_train_14057,1
ID_train_14058,1
ID_train_14059,0
ID_train_1406,2
ID_train_14060,0
ID_train_14061,1
ID_train_14062,4
ID_train_14063,0
ID_train_14064,0
ID_train_14065,1
ID_train_14066,1
ID_train_14067,4
ID_train_14068,0
ID_train_14069,3
ID_train_1407,2
ID_train_14070,0
ID_train_14071,4
ID_train_14072,2
ID_train_14073,0
ID_train_14074,2
ID_train_14075,0
ID_train_14076,3
ID_train_14077,2
ID_train_14078,1
ID_train_14079,0
ID_train_1408,0
ID_train_14080,4
ID_train_14081,3
ID_train_14082,0
ID_train_14083,0
ID_train_14084,4
ID_train_14085,3
ID_train_14086,2
ID_train_14087,4
ID_train_14088,1
ID_train_14089,4
ID_train_1409,3
ID_train_14090,0
ID_train_14091,0
ID_train_14092,1
ID_train_14093,3
ID_train_14094,3
ID_train_14095,3
ID_train_14096,0
ID_train_14097,4
ID_train_14098,3
ID_train_14099,2
ID_train_141,4
ID_train_1410,3
ID_train_14100,2
ID_train_14101,2
ID_train_14102,4
ID_train_14103,3
ID_train_14104,1
ID_train_14105,2
ID_train_14106,1
ID_train_14107,3
ID_train_14108,3
ID_train_14109,1
ID_train_1411,3
ID_train_14110,4
ID_train_14111,2
ID_train_14112,1
ID_train_14113,0
ID_train_14114,2
ID_train_14115,2
ID_train_14116,2
ID_train_14117,0
ID_train_14118,4
ID_train_14119,1
ID_train_1412,1
ID_train_14120,0
ID_train_14121,3
ID_train_14122,4
ID_train_14123,1
ID_train_14124,3
ID_train_14125,3
ID_train_14126,3
ID_train_14127,2
ID_train_14128,3
ID_train_14129,3
ID_train_1413,3
ID_train_14130,2
ID_train_14131,3
ID_train_14132,2
ID_train_14133,2
ID_train_14134,0
ID_train_14135,4
ID_train_14136,0
ID_train_14137,0
ID_train_14138,3
ID_train_14139,2
ID_train_1414,0
ID_train_14140,1
ID_train_14141,1
ID_train_14142,4
ID_train_14143,3
ID_train_14144,2
ID_train_14145,4
ID_train_14146,2
ID_train_14147,4
ID_train_14148,2
ID_train_14149,2
ID_train_1415,0
ID_train_14150,0
ID_train_14151,0
ID_train_14152,4
ID_train_14153,2
ID_train_14154,2
ID_train_14155,0
ID_train_14156,2
ID_train_14157,0
ID_train_14158,2
ID_train_14159,2
ID_train_1416,3
ID_train_14160,2
ID_train_14161,3
ID_train_14162,1
ID_train_14163,2
ID_train_14164,3
ID_train_14165,2
ID_train_14166,4
ID_train_14167,2
ID_train_14168,3
ID_train_14169,2
ID_train_1417,0
ID_train_14170,2
ID_train_14171,2
ID_train_14172,4
ID_train_14173,1
ID_train_14174,0
ID_train_14175,1
ID_train_14176,2
ID_train_14177,0
ID_train_14178,2
ID_train_14179,1
ID_train_1418,4
ID_train_14180,3
ID_train_14181,4
ID_train_14182,1
ID_train_14183,4
ID_train_14184,3
ID_train_14185,4
ID_train_14186,4
ID_train_14187,3
ID_train_14188,1
ID_train_14189,2
ID_train_1419,3
ID_train_14190,2
ID_train_14191,3
ID_train_14192,3
ID_train_14193,3
ID_train_14194,3
ID_train_14195,3
ID_train_14196,1
ID_train_14197,2
ID_train_14198,2
ID_train_14199,1
ID_train_142,3
ID_train_1420,3
ID_train_14200,1
ID_train_14201,1
ID_train_14202,4
ID_train_14203,4
ID_train_14204,1
ID_train_14205,0
ID_train_14206,4
ID_train_14207,4
ID_train_14208,3
ID_train_14209,0
ID_train_1421,3
ID_train_14210,1
ID_train_14211,2
ID_train_14212,3
ID_train_14213,3
ID_train_14214,2
ID_train_14215,4
ID_train_14216,4
ID_train_14217,0
ID_train_14218,3
ID_train_14219,4
ID_train_1422,1
ID_train_14220,2
ID_train_14221,0
ID_train_14222,1
ID_train_14223,1
ID_train_14224,2
ID_train_14225,2
ID_train_14226,3
ID_train_14227,0
ID_train_14228,1
ID_train_14229,0
ID_train_1423,0
ID_train_14230,2
ID_train_14231,3
ID_train_14232,1
ID_train_14233,4
ID_train_14234,4
ID_train_14235,2
ID_train_14236,4
ID_train_14237,0
ID_train_14238,0
ID_train_14239,0
ID_train_1424,3
ID_train_14240,1
ID_train_14241,2
ID_train_14242,3
ID_train_14243,0
ID_train_14244,3
ID_train_14245,4
ID_train_14246,0
ID_train_14247,0
ID_train_14248,3
ID_train_14249,2
ID_train_1425,3
ID_train_14250,3
ID_train_14251,1
ID_train_14252,4
ID_train_14253,1
ID_train_14254,1
ID_train_14255,4
ID_train_14256,3
ID_train_14257,0
ID_train_14258,1
ID_train_14259,3
ID_train_1426,3
ID_train_14260,0
ID_train_14261,3
ID_train_14262,0
ID_train_14263,0
ID_train_14264,3
ID_train_14265,2
ID_train_14266,1
ID_train_14267,2
ID_train_14268,1
ID_train_14269,3
ID_train_1427,3
ID_train_14270,3
ID_train_14271,0
ID_train_14272,3
ID_train_14273,3
ID_train_14274,3
ID_train_14275,1
ID_train_14276,4
ID_train_14277,2
ID_train_14278,4
ID_train_14279,4
ID_train_1428,4
ID_train_14280,3
ID_train_14281,0
ID_train_14282,4
ID_train_14283,1
ID_train_14284,2
ID_train_14285,4
ID_train_14286,1
ID_train_14287,2
ID_train_14288,0
ID_train_14289,0
ID_train_1429,0
ID_train_14290,4
ID_train_14291,1
ID_train_14292,0
ID_train_14293,4
ID_train_14294,0
ID_train_14295,3
ID_train_14296,1
ID_train_14297,4
ID_train_14298,3
ID_train_14299,4
ID_train_143,2
ID_train_1430,0
ID_train_14300,3
ID_train_14301,0
ID_train_14302,2
ID_train_14303,4
ID_train_14304,1
ID_train_14305,3
ID_train_14306,2
ID_train_14307,0
ID_train_14308,2
ID_train_14309,1
ID_train_1431,3
ID_train_14310,3
ID_train_14311,3
ID_train_14312,0
ID_train_14313,0
ID_train_14314,2
ID_train_14315,1
ID_train_14316,3
ID_train_14317,0
ID_train_14318,4
ID_train_14319,3
ID_train_1432,0
ID_train_14320,1
ID_train_14321,3
ID_train_14322,0
ID_train_14323,4
ID_train_14324,4
ID_train_14325,3
ID_train_14326,2
ID_train_14327,0
ID_train_14328,3
ID_train_14329,2
ID_train_1433,2
ID_train_14330,3
ID_train_14331,1
ID_train_14332,3
ID_train_14333,0
ID_train_14334,0
ID_train_14335,3
ID_train_14336,0
ID_train_14337,0
ID_train_14338,1
ID_train_14339,2
ID_train_1434,2
ID_train_14340,3
ID_train_14341,1
ID_train_14342,3
ID_train_14343,2
ID_train_14344,4
ID_train_14345,4
ID_train_14346,3
ID_train_14347,3
ID_train_14348,0
ID_train_14349,1
ID_train_1435,4
ID_train_14350,3
ID_train_14351,2
ID_train_14352,0
ID_train_14353,0
ID_train_14354,3
ID_train_14355,1
ID_train_14356,1
ID_train_14357,4
ID_train_14358,4
ID_train_14359,3
ID_train_1436,2
ID_train_14360,2
ID_train_14361,2
ID_train_14362,0
ID_train_14363,4
ID_train_14364,4
ID_train_14365,0
ID_train_14366,1
ID_train_14367,3
ID_train_14368,0
ID_train_14369,1
ID_train_1437,4
ID_train_14370,4
ID_train_14371,3
ID_train_14372,2
ID_train_14373,0
ID_train_14374,3
ID_train_14375,0
ID_train_14376,0
ID_train_14377,0
ID_train_14378,4
ID_train_14379,2
ID_train_1438,2
ID_train_14380,4
ID_train_14381,3
ID_train_14382,0
ID_train_14383,0
ID_train_14384,4
ID_train_14385,4
ID_train_14386,2
ID_train_14387,4
ID_train_14388,3
ID_train_14389,3
ID_train_1439,4
ID_train_14390,3
ID_train_14391,4
ID_train_14392,1
ID_train_14393,2
ID_train_14394,0
ID_train_14395,0
ID_train_14396,0
ID_train_14397,2
ID_train_14398,2
ID_train_14399,3
ID_train_144,4
ID_train_1440,0
ID_train_14400,4
ID_train_14401,0
ID_train_14402,0
ID_train_14403,1
ID_train_14404,3
ID_train_14405,1
ID_train_14406,2
ID_train_14407,3
ID_train_14408,4
ID_train_14409,2
ID_train_1441,1
ID_train_14410,3
ID_train_14411,0
ID_train_14412,2
ID_train_14413,2
ID_train_14414,3
ID_train_14415,0
ID_train_14416,2
ID_train_14417,4
ID_train_14418,2
ID_train_14419,1
ID_train_1442,1
ID_train_14420,2
ID_train_14421,4
ID_train_14422,0
ID_train_14423,0
ID_train_14424,2
ID_train_14425,0
ID_train_14426,3
ID_train_14427,1
ID_train_14428,2
ID_train_14429,0
ID_train_1443,0
ID_train_14430,1
ID_train_14431,2
ID_train_14432,2
ID_train_14433,4
ID_train_14434,2
ID_train_14435,2
ID_train_14436,1
ID_train_14437,0
ID_train_14438,4
ID_train_14439,3
ID_train_1444,0
ID_train_14440,3
ID_train_14441,3
ID_train_14442,2
ID_train_14443,3
ID_train_14444,3
ID_train_14445,0
ID_train_14446,3
ID_train_14447,3
ID_train_14448,4
ID_train_14449,4
ID_train_1445,0
ID_train_14450,4
ID_train_14451,4
ID_train_14452,4
ID_train_14453,3
ID_train_14454,0
ID_train_14455,1
ID_train_14456,0
ID_train_14457,2
ID_train_14458,4
ID_train_14459,2
ID_train_1446,2
ID_train_14460,1
ID_train_14461,0
ID_train_14462,0
ID_train_14463,2
ID_train_14464,1
ID_train_14465,4
ID_train_14466,4
ID_train_14467,3
ID_train_14468,1
ID_train_14469,1
ID_train_1447,1
ID_train_14470,0
ID_train_14471,0
ID_train_14472,1
ID_train_14473,2
ID_train_14474,3
ID_train_14475,3
ID_train_14476,3
ID_train_14477,2
ID_train_14478,4
ID_train_14479,2
ID_train_1448,4
ID_train_14480,0
ID_train_14481,0
ID_train_14482,0
ID_train_14483,2
ID_train_14484,3
ID_train_14485,3
ID_train_14486,4
ID_train_14487,1
ID_train_14488,0
ID_train_14489,3
ID_train_1449,1
ID_train_14490,2
ID_train_14491,2
ID_train_14492,3
ID_train_14493,1
ID_train_14494,4
ID_train_14495,1
ID_train_14496,3
ID_train_14497,1
ID_train_14498,0
ID_train_14499,1
ID_train_145,4
ID_train_1450,4
ID_train_14500,0
ID_train_14501,1
ID_train_14502,1
ID_train_14503,2
ID_train_14504,1
ID_train_14505,2
ID_train_14506,0
ID_train_14507,3
ID_train_14508,2
ID_train_14509,0
ID_train_1451,0
ID_train_14510,4
ID_train_14511,4
ID_train_14512,0
ID_train_14513,0
ID_train_14514,2
ID_train_14515,1
ID_train_14516,3
ID_train_14517,2
ID_train_14518,4
ID_train_14519,2
ID_train_1452,3
ID_train_14520,1
ID_train_14521,1
ID_train_14522,4
ID_train_14523,4
ID_train_14524,3
ID_train_14525,0
ID_train_14526,1
ID_train_14527,2
ID_train_14528,4
ID_train_14529,2
ID_train_1453,0
ID_train_14530,1
ID_train_14531,2
ID_train_14532,3
ID_train_14533,2
ID_train_14534,2
ID_train_14535,3
ID_train_14536,1
ID_train_14537,0
ID_train_14538,3
ID_train_14539,4
ID_train_1454,0
ID_train_14540,1
ID_train_14541,4
ID_train_14542,1
ID_train_14543,1
ID_train_14544,1
ID_train_14545,4
ID_train_14546,2
ID_train_14547,0
ID_train_14548,2
ID_train_14549,0
ID_train_1455,3
ID_train_14550,3
ID_train_14551,2
ID_train_14552,0
ID_train_14553,3
ID_train_14554,0
ID_train_14555,3
ID_train_14556,2
ID_train_14557,4
ID_train_14558,2
ID_train_14559,4
ID_train_1456,3
ID_train_14560,3
ID_train_14561,2
ID_train_14562,4
ID_train_14563,4
ID_train_14564,0
ID_train_14565,1
ID_train_14566,1
ID_train_14567,2
ID_train_14568,2
ID_train_14569,0
ID_train_1457,2
ID_train_14570,0
ID_train_14571,0
ID_train_14572,2
ID_train_14573,0
ID_train_14574,2
ID_train_14575,0
ID_train_14576,2
ID_train_14577,0
ID_train_14578,4
ID_train_14579,1
ID_train_1458,1
ID_train_14580,2
ID_train_14581,3
ID_train_14582,0
ID_train_14583,1
ID_train_14584,3
ID_train_14585,1
ID_train_14586,3
ID_train_14587,4
ID_train_14588,0
ID_train_14589,1
ID_train_1459,3
ID_train_14590,0
ID_train_14591,1
ID_train_14592,1
ID_train_14593,2
ID_train_14594,0
ID_train_14595,4
ID_train_14596,0
ID_train_14597,3
ID_train_14598,4
ID_train_14599,0
ID_train_146,4
ID_train_1460,2
ID_train_14600,2
ID_train_14601,4
ID_train_14602,2
ID_train_14603,0
ID_train_14604,2
ID_train_14605,2
ID_train_14606,4
ID_train_14607,3
ID_train_14608,3
ID_train_14609,3
ID_train_1461,0
ID_train_14610,2
ID_train_14611,4
ID_train_14612,0
ID_train_14613,0
ID_train_14614,4
ID_train_14615,3
ID_train_14616,4
ID_train_14617,4
ID_train_14618,2
ID_train_14619,3
ID_train_1462,0
ID_train_14620,1
ID_train_14621,3
ID_train_14622,4
ID_train_14623,3
ID_train_14624,4
ID_train_14625,2
ID_train_14626,3
ID_train_14627,3
ID_train_14628,1
ID_train_14629,3
ID_train_1463,0
ID_train_14630,1
ID_train_14631,3
ID_train_14632,3
ID_train_14633,2
ID_train_14634,3
ID_train_14635,2
ID_train_14636,3
ID_train_14637,1
ID_train_14638,1
ID_train_14639,3
ID_train_1464,0
ID_train_14640,3
ID_train_14641,1
ID_train_14642,2
ID_train_14643,0
ID_train_14644,1
ID_train_14645,2
ID_train_14646,2
ID_train_14647,4
ID_train_14648,4
ID_train_14649,3
ID_train_1465,4
ID_train_14650,3
ID_train_14651,1
ID_train_14652,2
ID_train_14653,3
ID_train_14654,1
ID_train_14655,0
ID_train_14656,2
ID_train_14657,1
ID_train_14658,1
ID_train_14659,0
ID_train_1466,4
ID_train_14660,3
ID_train_14661,2
ID_train_14662,1
ID_train_14663,3
ID_train_14664,0
ID_train_14665,1
ID_train_14666,2
ID_train_14667,4
ID_train_14668,0
ID_train_14669,2
ID_train_1467,0
ID_train_14670,3
ID_train_14671,3
ID_train_14672,1
ID_train_14673,1
ID_train_14674,0
ID_train_14675,1
ID_train_14676,4
ID_train_14677,1
ID_train_14678,4
ID_train_14679,1
ID_train_1468,2
ID_train_14680,1
ID_train_14681,4
ID_train_14682,0
ID_train_14683,1
ID_train_14684,3
ID_train_14685,0
ID_train_14686,3
ID_train_14687,3
ID_train_14688,1
ID_train_14689,0
ID_train_1469,3
ID_train_14690,2
ID_train_14691,0
ID_train_14692,0
ID_train_14693,3
ID_train_14694,4
ID_train_14695,2
ID_train_14696,0
ID_train_14697,2
ID_train_14698,2
ID_train_14699,2
ID_train_147,2
ID_train_1470,1
ID_train_14700,0
ID_train_14701,0
ID_train_14702,4
ID_train_14703,1
ID_train_14704,1
ID_train_14705,2
ID_train_14706,2
ID_train_14707,2
ID_train_14708,1
ID_train_14709,0
ID_train_1471,1
ID_train_14710,0
ID_train_14711,3
ID_train_14712,1
ID_train_14713,4
ID_train_14714,3
ID_train_14715,4
ID_train_14716,3
ID_train_14717,3
ID_train_14718,2
ID_train_14719,0
ID_train_1472,1
ID_train_14720,2
ID_train_14721,4
ID_train_14722,4
ID_train_14723,4
ID_train_14724,1
ID_train_14725,0
ID_train_14726,4
ID_train_14727,1
ID_train_14728,4
ID_train_14729,2
ID_train_1473,2
ID_train_14730,1
ID_train_14731,4
ID_train_14732,0
ID_train_14733,1
ID_train_14734,0
ID_train_14735,4
ID_train_14736,0
ID_train_14737,1
ID_train_14738,0
ID_train_14739,1
ID_train_1474,1
ID_train_14740,2
ID_train_14741,2
ID_train_14742,0
ID_train_14743,2
ID_train_14744,4
ID_train_14745,4
ID_train_14746,4
ID_train_14747,2
ID_train_14748,3
ID_train_14749,2
ID_train_1475,2
ID_train_14750,2
ID_train_14751,1
ID_train_14752,1
ID_train_14753,4
ID_train_14754,0
ID_train_14755,2
ID_train_14756,3
ID_train_14757,1
ID_train_14758,4
ID_train_14759,1
ID_train_1476,0
ID_train_14760,2
ID_train_14761,0
ID_train_14762,3
ID_train_14763,0
ID_train_14764,3
ID_train_14765,3
ID_train_14766,0
ID_train_14767,1
ID_train_14768,2
ID_train_14769,3
ID_train_1477,0
ID_train_14770,1
ID_train_14771,1
ID_train_14772,3
ID_train_14773,4
ID_train_14774,0
ID_train_14775,1
ID_train_14776,1
ID_train_14777,2
ID_train_14778,1
ID_train_14779,1
ID_train_1478,1
ID_train_14780,0
ID_train_14781,0
ID_train_14782,0
ID_train_14783,2
ID_train_14784,1
ID_train_14785,3
ID_train_14786,1
ID_train_14787,0
ID_train_14788,4
ID_train_14789,0
ID_train_1479,0
ID_train_14790,4
ID_train_14791,3
ID_train_14792,1
ID_train_14793,3
ID_train_14794,1
ID_train_14795,1
ID_train_14796,0
ID_train_14797,4
ID_train_14798,0
ID_train_14799,0
ID_train_148,3
ID_train_1480,0
ID_train_14800,4
ID_train_14801,2
ID_train_14802,3
ID_train_14803,1
ID_train_14804,4
ID_train_14805,3
ID_train_14806,2
ID_train_14807,0
ID_train_14808,3
ID_train_14809,1
ID_train_1481,4
ID_train_14810,0
ID_train_14811,4
ID_train_14812,0
ID_train_14813,4
ID_train_14814,2
ID_train_14815,1
ID_train_14816,4
ID_train_14817,4
ID_train_14818,2
ID_train_14819,1
ID_train_1482,3
ID_train_14820,4
ID_train_14821,1
ID_train_14822,3
ID_train_14823,2
ID_train_14824,3
ID_train_14825,2
ID_train_14826,3
ID_train_14827,1
ID_train_14828,3
ID_train_14829,0
ID_train_1483,0
ID_train_14830,2
ID_train_14831,1
ID_train_14832,2
ID_train_14833,0
ID_train_14834,1
ID_train_14835,0
ID_train_14836,4
ID_train_14837,4
ID_train_14838,2
ID_train_14839,3
ID_train_1484,3
ID_train_14840,1
ID_train_14841,4
ID_train_14842,2
ID_train_14843,1
ID_train_14844,0
ID_train_14845,0
ID_train_14846,2
ID_train_14847,1
ID_train_14848,0
ID_train_14849,3
ID_train_1485,3
ID_train_14850,0
ID_train_14851,3
ID_train_14852,1
ID_train_14853,4
ID_train_14854,1
ID_train_14855,4
ID_train_14856,4
ID_train_14857,3
ID_train_14858,1
ID_train_14859,0
ID_train_1486,4
ID_train_14860,2
ID_train_14861,3
ID_train_14862,1
ID_train_14863,0
ID_train_14864,0
ID_train_14865,2
ID_train_14866,2
ID_train_14867,3
ID_train_14868,2
ID_train_14869,0
ID_train_1487,2
ID_train_14870,3
ID_train_14871,3
ID_train_14872,4
ID_train_14873,0
ID_train_14874,0
ID_train_14875,0
ID_train_14876,0
ID_train_14877,1
ID_train_14878,4
ID_train_14879,4
ID_train_1488,2
ID_train_14880,2
ID_train_14881,0
ID_train_14882,4
ID_train_14883,1
ID_train_14884,4
ID_train_14885,2
ID_train_14886,3
ID_train_14887,4
ID_train_14888,4
ID_train_14889,4
ID_train_1489,3
ID_train_14890,0
ID_train_14891,0
ID_train_14892,0
ID_train_14893,1
ID_train_14894,1
ID_train_14895,1
ID_train_14896,3
ID_train_14897,4
ID_train_14898,4
ID_train_14899,4
ID_train_149,3
ID_train_1490,2
ID_train_14900,3
ID_train_14901,0
ID_train_14902,3
ID_train_14903,1
ID_train_14904,2
ID_train_14905,4
ID_train_14906,3
ID_train_14907,3
ID_train_14908,2
ID_train_14909,1
ID_train_1491,0
ID_train_14910,0
ID_train_14911,1
ID_train_14912,3
ID_train_14913,3
ID_train_14914,1
ID_train_14915,2
ID_train_14916,0
ID_train_14917,1
ID_train_14918,3
ID_train_14919,4
ID_train_1492,4
ID_train_14920,0
ID_train_14921,2
ID_train_14922,1
ID_train_14923,3
ID_train_14924,0
ID_train_14925,4
ID_train_14926,0
ID_train_14927,4
ID_train_14928,0
ID_train_14929,3
ID_train_1493,0
ID_train_14930,3
ID_train_14931,2
ID_train_14932,4
ID_train_14933,1
ID_train_14934,0
ID_train_14935,1
ID_train_14936,2
ID_train_14937,2
ID_train_14938,4
ID_train_14939,1
ID_train_1494,1
ID_train_14940,2
ID_train_14941,1
ID_train_14942,1
ID_train_14943,1
ID_train_14944,4
ID_train_14945,0
ID_train_14946,3
ID_train_14947,3
ID_train_14948,0
ID_train_14949,4
ID_train_1495,4
